aded25,gen25zm,gen25ac,gen25cs,gen25ea,gen25othr,gen25tot,win25
33017,162,106,19,2,1,290,gen25zm
33018,77,52,6,1,0,136,gen25zm
33019,63,26,11,0,0,100,gen25zm
33020,125,49,9,0,0,183,gen25zm
33021,73,35,18,0,3,129,gen25zm
33022,58,34,4,1,0,97,gen25zm
33023,133,67,8,0,0,208,gen25zm
33024,12,9,4,0,0,25,gen25zm
33025,49,22,3,0,0,74,gen25zm
33026,11,15,4,0,0,30,gen25ac
33027,178,112,13,0,2,305,gen25zm
33028,71,40,6,3,3,123,gen25zm
33029,236,158,21,4,1,420,gen25zm
33030,234,156,19,2,0,411,gen25zm
33031,218,145,18,8,2,391,gen25zm
33032,227,177,19,4,4,431,gen25zm
33033,111,79,5,0,2,197,gen25zm
33034,138,114,6,3,3,264,gen25zm
33035,258,184,7,7,4,460,gen25zm
33036,261,191,5,3,1,461,gen25zm
33037,135,116,7,2,1,261,gen25zm
33038,138,93,2,0,2,235,gen25zm
33039,124,116,7,0,1,248,gen25zm
33040,96,86,6,1,1,190,gen25zm
33041,100,81,4,0,1,186,gen25zm
33042,127,120,2,1,2,252,gen25zm
33043,87,69,2,1,0,159,gen25zm
33044,146,132,9,2,3,292,gen25zm
33045,158,124,4,4,2,292,gen25zm
33046,165,120,6,1,4,296,gen25zm
33047,77,51,2,0,0,130,gen25zm
33048,170,108,6,1,5,290,gen25zm
33049,74,58,4,1,1,138,gen25zm
33050,104,69,6,0,1,180,gen25zm
33051,105,82,4,3,0,194,gen25zm
33052,127,58,6,0,0,191,gen25zm
33053,136,85,8,2,1,232,gen25zm
33054,139,87,4,2,2,234,gen25zm
33055,102,82,10,3,2,199,gen25zm
33056,226,139,6,4,1,376,gen25zm
33057,162,109,7,2,1,281,gen25zm
33058,168,128,9,2,0,307,gen25zm
33059,122,90,9,1,0,222,gen25zm
33060,176,131,5,3,1,316,gen25zm
33061,208,133,10,4,0,355,gen25zm
33062,133,67,3,0,1,204,gen25zm
33063,162,70,9,0,1,242,gen25zm
33064,141,122,9,0,2,274,gen25zm
34001,260,127,48,0,2,437,gen25zm
34002,57,57,10,0,2,126,Tie
34003,154,75,24,0,0,253,gen25zm
34004,304,87,34,0,1,426,gen25zm
34005,388,106,33,1,3,531,gen25zm
34006,8,6,2,0,0,16,gen25zm
34007,252,74,19,0,2,347,gen25zm
34008,284,114,21,1,3,423,gen25zm
34009,224,93,43,0,0,360,gen25zm
34010,227,169,39,0,4,439,gen25zm
34011,37,19,2,1,0,59,gen25zm
34012,367,105,33,0,0,505,gen25zm
34013,317,110,30,0,4,461,gen25zm
34014,243,101,32,0,1,377,gen25zm
34015,60,71,16,0,1,148,gen25ac
34016,43,52,24,0,0,119,gen25ac
34017,201,86,16,1,0,304,gen25zm
34018,245,86,25,0,2,358,gen25zm
34019,157,37,11,0,0,205,gen25zm
34020,206,55,24,1,4,290,gen25zm
34021,41,20,2,0,1,64,gen25zm
34022,26,8,4,0,0,38,gen25zm
34023,78,24,11,0,0,113,gen25zm
34024,168,44,21,0,2,235,gen25zm
34025,132,67,15,0,1,215,gen25zm
34026,48,37,7,0,0,92,gen25zm
34027,75,62,29,0,2,168,gen25zm
34028,48,14,9,1,0,72,gen25zm
34029,213,181,29,1,3,427,gen25zm
34030,221,176,37,1,1,436,gen25zm
34031,405,199,42,2,2,650,gen25zm
34032,204,144,35,0,2,385,gen25zm
34033,70,47,13,1,2,133,gen25zm
34034,122,70,23,0,1,216,gen25zm
34035,45,8,5,0,0,58,gen25zm
34036,195,92,33,1,0,321,gen25zm
34037,82,62,15,0,3,162,gen25zm
34038,73,34,9,0,1,117,gen25zm
34039,264,92,16,0,1,373,gen25zm
34040,68,61,16,0,1,146,gen25zm
34041,296,167,41,1,4,509,gen25zm
34042,182,104,23,1,1,311,gen25zm
34043,204,106,24,0,2,336,gen25zm
34044,110,57,13,1,2,183,gen25zm
34045,54,18,10,0,1,83,gen25zm
34046,140,103,22,1,3,269,gen25zm
34047,102,97,24,0,2,225,gen25zm
34048,100,57,21,0,0,178,gen25zm
34049,185,97,20,1,4,307,gen25zm
34050,39,12,12,1,4,68,gen25zm
34051,109,80,27,1,0,217,gen25zm
34052,258,130,35,0,3,426,gen25zm
34053,5,0,0,0,0,5,gen25zm
34054,66,57,14,1,2,140,gen25zm
34055,87,43,11,0,1,142,gen25zm
34056,183,184,42,3,2,414,gen25ac
34057,17,11,6,0,0,34,gen25zm
34058,0,0,0,0,0,0,Tie
34059,0,0,0,0,0,0,Tie
34060,0,0,0,0,0,0,Tie
35001,62,57,34,0,0,153,gen25zm
35002,163,145,26,2,4,340,gen25zm
35003,54,42,12,0,0,108,gen25zm
35004,105,79,23,0,0,207,gen25zm
35005,114,98,16,4,1,233,gen25zm
35006,83,67,13,1,1,165,gen25zm
35007,167,106,30,3,1,307,gen25zm
35008,165,124,21,1,3,314,gen25zm
35009,88,144,18,1,1,252,gen25ac
35010,40,33,8,0,0,81,gen25zm
35011,55,28,4,0,0,87,gen25zm
35012,249,143,34,2,4,432,gen25zm
35013,236,164,28,3,1,432,gen25zm
35014,135,93,11,0,3,242,gen25zm
35015,178,165,21,3,2,369,gen25zm
35016,269,224,26,2,4,525,gen25zm
35017,196,146,29,1,2,374,gen25zm
35018,89,97,22,1,1,210,gen25ac
35019,122,90,22,2,0,236,gen25zm
35020,74,60,16,0,0,150,gen25zm
35021,61,64,24,5,4,158,gen25ac
35022,60,17,11,1,1,90,gen25zm
35023,137,145,23,1,2,308,gen25ac
35024,162,127,20,1,3,313,gen25zm
35025,217,196,32,0,2,447,gen25zm
35026,242,194,32,1,3,472,gen25zm
35027,38,32,10,0,0,80,gen25zm
35028,18,14,2,0,0,34,gen25zm
35029,76,64,8,0,0,148,gen25zm
35030,176,154,29,1,4,364,gen25zm
35031,52,99,16,0,1,168,gen25ac
35032,240,182,20,2,3,447,gen25zm
35033,228,178,21,2,2,431,gen25zm
35034,179,189,29,2,2,401,gen25ac
35035,212,171,25,3,4,415,gen25zm
35036,217,184,26,6,3,436,gen25zm
35037,108,171,36,0,0,315,gen25ac
35038,153,260,52,2,2,469,gen25ac
35039,185,328,54,6,1,574,gen25ac
35040,145,273,37,2,3,460,gen25ac
35041,115,283,20,1,0,419,gen25ac
35042,88,218,21,1,0,328,gen25ac
35043,31,71,9,0,0,111,gen25ac
35044,36,30,3,0,0,69,gen25zm
35045,41,92,14,0,1,148,gen25ac
35046,81,123,13,0,1,218,gen25ac
35047,0,0,0,0,0,0,Tie
35048,41,14,3,0,0,58,gen25zm
35049,55,48,35,0,2,140,gen25zm
35050,0,0,0,0,0,0,Tie
35051,0,0,0,0,0,0,Tie
35052,0,0,0,0,0,0,Tie
35053,0,0,0,0,0,0,Tie
35054,0,0,0,0,0,0,Tie
35055,0,0,0,0,0,0,Tie
35056,0,0,0,0,0,0,Tie
35057,0,0,0,0,0,0,Tie
35058,0,0,0,0,0,0,Tie
35059,0,0,0,0,0,0,Tie
35060,0,0,0,0,0,0,Tie
35061,0,0,0,0,0,0,Tie
35062,0,0,0,0,0,0,Tie
35063,0,0,0,0,0,0,Tie
35064,0,0,0,0,0,0,Tie
35065,0,0,0,0,0,0,Tie
36001,125,54,21,0,0,200,gen25zm
36002,112,30,6,0,0,148,gen25zm
36003,229,71,13,0,2,315,gen25zm
36004,248,103,33,0,0,384,gen25zm
36005,373,135,36,2,5,551,gen25zm
36006,37,18,2,0,1,58,gen25zm
36007,166,34,10,0,0,210,gen25zm
36008,189,82,20,0,0,291,gen25zm
36009,306,66,31,0,1,404,gen25zm
36010,386,80,31,0,3,500,gen25zm
36011,216,82,18,0,1,317,gen25zm
36012,393,77,28,0,5,503,gen25zm
36013,202,61,16,0,2,281,gen25zm
36014,264,48,14,1,0,327,gen25zm
36015,105,15,7,1,1,129,gen25zm
36016,215,51,11,0,1,278,gen25zm
36017,347,82,18,1,4,452,gen25zm
36018,176,28,14,0,3,221,gen25zm
36019,268,55,13,0,2,338,gen25zm
36020,277,36,14,0,0,327,gen25zm
36021,297,59,22,1,2,381,gen25zm
36022,376,82,20,0,1,479,gen25zm
36023,312,64,16,0,1,393,gen25zm
36024,211,38,12,0,2,263,gen25zm
36025,306,42,14,0,1,363,gen25zm
36026,148,19,10,0,1,178,gen25zm
36027,76,18,2,1,0,97,gen25zm
36028,303,61,30,0,1,395,gen25zm
36029,33,5,2,0,0,40,gen25zm
36030,87,25,8,0,2,122,gen25zm
36031,321,78,21,1,0,421,gen25zm
36032,414,92,14,2,1,523,gen25zm
36033,28,5,3,0,0,36,gen25zm
36034,51,27,6,0,1,85,gen25zm
36035,574,153,21,0,3,751,gen25zm
36036,380,167,27,1,4,579,gen25zm
36037,418,84,14,2,5,523,gen25zm
36038,83,75,14,1,0,173,gen25zm
36039,59,58,9,4,4,134,gen25zm
36040,83,66,12,4,3,168,gen25zm
36041,586,136,30,0,5,757,gen25zm
36042,587,133,18,0,8,746,gen25zm
36043,382,73,22,0,2,479,gen25zm
36044,466,131,52,1,3,653,gen25zm
36045,295,96,24,0,0,415,gen25zm
36046,226,193,25,3,0,447,gen25zm
36047,205,181,25,4,1,416,gen25zm
36048,299,68,16,0,0,383,gen25zm
36049,373,132,19,0,7,531,gen25zm
36050,18,4,2,0,1,25,gen25zm
36051,202,71,14,0,2,289,gen25zm
36052,34,17,10,1,0,62,gen25zm
36053,83,16,5,0,0,104,gen25zm
36054,251,49,8,0,3,311,gen25zm
36055,243,70,13,0,1,327,gen25zm
36056,487,356,72,0,13,928,gen25zm
36057,466,130,24,1,2,623,gen25zm
36058,175,40,8,0,2,225,gen25zm
36059,200,47,12,0,3,262,gen25zm
36060,310,90,25,0,3,428,gen25zm
36061,192,34,17,0,0,243,gen25zm
36062,256,50,9,0,0,315,gen25zm
36063,313,50,20,1,1,385,gen25zm
36064,134,43,16,0,2,195,gen25zm
36065,230,54,22,1,0,307,gen25zm
36066,46,6,1,0,0,53,gen25zm
36067,20,3,1,0,0,24,gen25zm
36068,0,0,0,0,0,0,Tie
36069,0,0,0,0,0,0,Tie
36070,0,0,0,0,0,0,Tie
37001,727,209,24,0,4,964,gen25zm
37002,705,309,28,2,10,1054,gen25zm
37003,302,115,22,1,2,442,gen25zm
37004,135,64,7,2,3,211,gen25zm
37005,155,54,5,0,1,215,gen25zm
37006,232,109,11,2,4,358,gen25zm
37007,299,103,18,0,2,422,gen25zm
37008,524,120,13,0,3,660,gen25zm
37009,187,62,5,1,5,260,gen25zm
37010,2,2,0,0,0,4,Tie
37011,51,62,27,0,1,141,gen25ac
37012,328,64,31,2,2,427,gen25zm
37013,21,9,4,0,0,34,gen25zm
37014,152,40,15,1,2,210,gen25zm
37015,91,49,11,0,1,152,gen25zm
37016,223,80,27,2,2,334,gen25zm
37017,248,129,34,0,2,413,gen25zm
37018,266,175,25,0,3,469,gen25zm
37019,400,140,33,5,4,582,gen25zm
37020,406,154,36,1,3,600,gen25zm
37021,436,196,45,1,4,682,gen25zm
37022,236,68,22,0,3,329,gen25zm
37023,198,38,11,0,2,249,gen25zm
37024,171,40,15,0,2,228,gen25zm
37025,448,148,34,0,9,639,gen25zm
37026,438,144,31,1,5,619,gen25zm
37027,195,67,25,0,1,288,gen25zm
37028,184,45,19,0,1,249,gen25zm
37029,150,36,8,0,2,196,gen25zm
37030,460,198,49,0,6,713,gen25zm
37031,457,216,60,0,3,736,gen25zm
37032,74,25,5,0,0,104,gen25zm
37033,165,61,29,0,2,257,gen25zm
37034,0,0,1,0,0,1,gen25cs
37035,223,64,10,0,5,302,gen25zm
37036,429,318,89,2,6,844,gen25zm
37037,194,87,29,0,3,313,gen25zm
37038,0,0,0,0,0,0,Tie
37039,51,201,121,0,0,373,gen25ac
37040,102,216,130,2,3,453,gen25ac
37041,20,11,7,0,0,38,gen25zm
37042,302,132,18,0,4,456,gen25zm
37043,43,37,11,0,0,91,gen25zm
37044,173,27,15,0,0,215,gen25zm
37045,48,23,24,0,0,95,gen25zm
37046,17,28,18,0,0,63,gen25ac
37047,226,302,214,0,5,747,gen25ac
37048,195,236,154,2,1,588,gen25ac
37049,76,114,90,0,2,282,gen25ac
37050,108,145,113,0,1,367,gen25ac
37051,122,140,132,2,1,397,gen25ac
37052,379,233,113,2,4,731,gen25zm
37053,424,214,101,0,5,744,gen25zm
37054,445,127,62,0,1,635,gen25zm
37055,378,148,45,1,6,578,gen25zm
37056,214,58,25,0,1,298,gen25zm
37057,517,145,79,1,1,743,gen25zm
37058,221,96,39,1,2,359,gen25zm
37059,301,45,23,0,1,370,gen25zm
37060,236,57,16,0,1,310,gen25zm
37061,234,34,7,0,0,275,gen25zm
37062,204,78,55,1,1,339,gen25zm
37063,516,119,64,0,1,700,gen25zm
37064,599,152,67,0,0,818,gen25zm
37065,312,33,22,0,2,369,gen25zm
37066,0,0,0,0,0,0,Tie
37067,0,0,0,0,0,0,Tie
37068,0,0,0,0,0,0,Tie
37069,0,0,0,0,0,0,Tie
37070,0,0,0,0,0,0,Tie
37071,0,0,0,0,0,0,Tie
38001,223,22,1,0,0,246,gen25zm
38002,330,21,7,1,3,362,gen25zm
38003,304,22,10,0,0,336,gen25zm
38004,554,74,25,0,3,656,gen25zm
38005,155,30,10,0,1,196,gen25zm
38006,515,164,58,2,3,742,gen25zm
38007,276,61,16,0,2,355,gen25zm
38008,0,0,0,0,0,0,Tie
38009,66,91,65,0,1,223,gen25ac
38010,76,75,29,0,0,180,gen25zm
38011,182,236,120,1,3,542,gen25ac
38012,271,218,115,1,3,608,gen25zm
38013,65,99,36,1,1,202,gen25ac
38014,221,387,189,2,3,802,gen25ac
38015,239,363,193,2,2,799,gen25ac
38016,33,16,20,0,0,69,gen25zm
38017,208,375,149,4,2,738,gen25ac
38018,169,125,46,0,3,343,gen25zm
38019,245,182,47,4,6,484,gen25zm
38020,324,241,87,2,5,659,gen25zm
38021,110,78,35,0,2,225,gen25zm
38022,20,5,4,0,0,29,gen25zm
38023,82,52,5,0,1,140,gen25zm
38024,209,198,63,2,2,474,gen25zm
38025,117,86,12,1,0,216,gen25zm
38026,75,35,9,1,0,120,gen25zm
38027,84,89,35,2,1,211,gen25ac
38028,75,48,15,0,3,141,gen25zm
38029,216,137,27,3,6,389,gen25zm
38030,126,117,36,1,1,281,gen25zm
38031,122,95,36,0,0,253,gen25zm
38032,110,79,41,1,2,233,gen25zm
38033,152,87,56,0,2,297,gen25zm
38034,93,55,29,0,2,179,gen25zm
38035,87,82,34,1,0,204,gen25zm
38036,222,61,22,1,0,306,gen25zm
38037,276,77,19,1,0,373,gen25zm
38038,110,60,15,0,1,186,gen25zm
38039,154,76,15,0,1,246,gen25zm
38040,162,72,23,1,1,259,gen25zm
38041,109,83,23,0,0,215,gen25zm
38042,136,25,11,1,0,173,gen25zm
38043,8,2,0,0,0,10,gen25zm
38044,237,71,39,1,3,351,gen25zm
38045,96,99,25,2,1,223,gen25ac
38046,83,47,29,0,0,159,gen25zm
38047,313,329,79,0,7,728,gen25ac
38048,197,105,36,2,2,342,gen25zm
38049,25,12,4,0,0,41,gen25zm
38050,190,88,18,0,1,297,gen25zm
38051,202,108,39,0,0,349,gen25zm
38052,68,47,21,0,1,137,gen25zm
38053,189,218,121,2,2,532,gen25ac
38054,209,50,17,1,0,277,gen25zm
38055,0,0,0,0,0,0,Tie
39001,281,99,22,3,6,411,gen25zm
39002,436,163,29,1,2,631,gen25zm
39003,520,238,52,1,3,814,gen25zm
39004,238,82,23,0,2,345,gen25zm
39005,427,205,47,0,4,683,gen25zm
39006,670,255,44,0,6,975,gen25zm
39007,532,254,54,4,9,853,gen25zm
39008,440,231,62,1,10,744,gen25zm
39009,339,96,29,0,5,469,gen25zm
39010,180,73,24,1,0,278,gen25zm
39011,2,0,3,0,0,5,gen25cs
39012,89,87,18,1,3,198,gen25zm
39013,133,71,12,0,3,219,gen25zm
39014,91,61,10,0,0,162,gen25zm
39015,88,49,10,0,0,147,gen25zm
39016,37,11,1,0,0,49,gen25zm
39017,54,23,5,0,0,82,gen25zm
39018,115,60,13,1,2,191,gen25zm
39019,156,86,25,1,0,268,gen25zm
39020,73,46,15,0,2,136,gen25zm
39021,57,22,6,0,0,85,gen25zm
39022,226,128,34,1,2,391,gen25zm
39023,58,25,14,0,0,97,gen25zm
39024,38,26,8,1,0,73,gen25zm
39025,137,103,12,2,0,254,gen25zm
39026,207,176,46,1,4,434,gen25zm
39027,75,49,5,1,3,133,gen25zm
39028,181,425,208,0,3,817,gen25ac
39029,133,86,20,0,1,240,gen25zm
39030,209,143,53,2,4,411,gen25zm
39031,172,118,26,1,2,319,gen25zm
39032,229,194,48,0,5,476,gen25zm
39033,150,160,28,1,0,339,gen25ac
39034,38,28,10,0,0,76,gen25zm
39035,213,169,41,1,3,427,gen25zm
39036,161,90,16,3,3,273,gen25zm
39037,59,55,17,1,0,132,gen25zm
39038,103,105,27,0,1,236,gen25ac
39039,116,89,27,1,1,234,gen25zm
39040,48,51,12,0,1,112,gen25ac
39041,143,146,33,0,1,323,gen25ac
39042,79,71,14,0,0,164,gen25zm
39043,48,69,15,0,2,134,gen25ac
39044,141,196,56,3,1,397,gen25ac
39045,161,240,87,1,2,491,gen25ac
39046,159,238,136,0,5,538,gen25ac
39047,76,245,110,0,0,431,gen25ac
39048,169,79,17,2,2,269,gen25zm
39049,173,134,18,1,2,328,gen25zm
39050,63,49,6,0,1,119,gen25zm
39051,79,198,100,0,0,377,gen25ac
39052,107,40,8,2,1,158,gen25zm
40001,42,25,22,0,4,93,gen25zm
40002,23,20,14,0,0,57,gen25zm
40003,30,15,11,0,0,56,gen25zm
40004,29,23,11,0,0,63,gen25zm
40005,31,16,15,0,0,62,gen25zm
40006,14,21,8,0,0,43,gen25ac
40007,68,30,12,0,0,110,gen25zm
40008,44,48,25,0,2,119,gen25ac
40009,88,53,14,0,1,156,gen25zm
40010,100,116,24,0,2,242,gen25ac
40011,162,106,21,1,4,294,gen25zm
40012,112,199,46,1,3,361,gen25ac
40013,53,13,4,0,0,70,gen25zm
40014,9,16,5,0,0,30,gen25ac
40015,73,64,27,0,0,164,gen25zm
40016,115,82,24,0,2,223,gen25zm
40017,57,58,20,0,0,135,gen25ac
40018,69,81,16,1,1,168,gen25ac
40019,58,61,27,0,1,147,gen25ac
40020,54,45,26,1,0,126,gen25zm
40021,70,53,23,1,1,148,gen25zm
40022,22,17,10,0,0,49,gen25zm
40023,97,116,25,3,1,242,gen25ac
40024,108,74,14,2,3,201,gen25zm
40025,9,27,4,0,0,40,gen25ac
40026,230,180,47,1,1,459,gen25zm
40027,175,379,69,3,6,632,gen25ac
40028,216,474,96,2,5,793,gen25ac
40029,254,236,52,6,2,550,gen25zm
40030,202,177,38,1,2,420,gen25zm
40031,116,198,45,2,2,363,gen25ac
40032,27,27,11,1,0,66,Tie
40033,174,138,44,3,1,360,gen25zm
40034,106,139,38,1,1,285,gen25ac
40035,10,33,14,0,0,57,gen25ac
40036,14,16,9,0,0,39,gen25ac
40037,56,131,92,0,3,282,gen25ac
40038,50,117,77,0,2,246,gen25ac
40039,19,38,22,0,1,80,gen25ac
40040,43,159,88,0,0,290,gen25ac
40041,149,396,151,1,0,697,gen25ac
40042,5,3,0,0,0,8,gen25zm
40043,153,273,81,1,1,509,gen25ac
40044,26,37,10,0,0,73,gen25ac
40045,111,229,61,1,1,403,gen25ac
40046,68,149,43,0,1,261,gen25ac
40047,139,497,173,0,2,811,gen25ac
40048,0,0,0,0,0,0,Tie
41001,146,88,7,1,3,245,gen25zm
41002,182,119,8,3,0,312,gen25zm
41003,80,51,6,0,0,137,gen25zm
41004,245,146,6,0,3,400,gen25zm
41005,165,64,4,1,3,237,gen25zm
41006,211,75,12,1,2,301,gen25zm
41007,201,91,5,1,0,298,gen25zm
41008,163,75,5,1,0,244,gen25zm
41009,136,84,6,0,1,227,gen25zm
41010,81,67,3,0,0,151,gen25zm
41011,149,93,8,0,0,250,gen25zm
41012,94,211,8,0,0,313,gen25ac
41013,110,83,5,2,1,201,gen25zm
41014,21,451,12,1,2,487,gen25ac
41015,18,110,4,0,0,132,gen25ac
41016,40,103,14,0,0,157,gen25ac
41017,59,23,1,0,0,83,gen25zm
41018,144,72,11,2,2,231,gen25zm
41019,146,83,32,0,2,263,gen25zm
41020,30,392,10,0,0,432,gen25ac
41021,48,145,23,1,2,219,gen25ac
41022,51,132,9,2,1,195,gen25ac
41023,19,280,10,1,0,310,gen25ac
41024,51,251,21,2,1,326,gen25ac
41025,80,180,19,0,0,279,gen25ac
41026,36,205,12,1,1,255,gen25ac
41027,72,226,26,0,4,328,gen25ac
41028,24,153,21,0,1,199,gen25ac
41029,4,159,9,1,0,173,gen25ac
41030,9,259,6,0,0,274,gen25ac
41031,22,190,12,0,0,224,gen25ac
41032,120,191,31,0,1,343,gen25ac
41033,48,362,45,2,0,457,gen25ac
41034,78,330,94,3,3,508,gen25ac
41035,41,390,29,2,0,462,gen25ac
41036,30,172,35,0,1,238,gen25ac
41037,67,255,87,0,1,410,gen25ac
41038,15,34,11,0,0,60,gen25ac
41039,39,269,42,1,0,351,gen25ac
41040,49,217,26,1,0,293,gen25ac
41041,30,539,30,2,0,601,gen25ac
41042,38,110,19,0,0,167,gen25ac
41043,23,63,23,0,0,109,gen25ac
41044,28,111,42,1,0,182,gen25ac
41045,65,131,72,0,2,270,gen25ac
41046,24,99,52,0,0,175,gen25ac
41047,57,67,86,0,0,210,gen25cs
41048,49,105,56,0,0,210,gen25ac
41049,79,71,35,0,0,185,gen25zm
41050,60,66,11,1,0,138,gen25ac
41051,23,18,8,0,1,50,gen25zm
41052,42,159,98,2,1,302,gen25ac
41053,21,25,13,1,0,60,gen25ac
41054,17,268,6,0,0,291,gen25ac
41055,39,99,31,0,0,169,gen25ac
41056,99,300,78,4,0,481,gen25ac
41057,21,66,17,0,1,105,gen25ac
41058,91,495,106,2,5,699,gen25ac
41059,22,113,13,1,0,149,gen25ac
41060,36,275,63,1,1,376,gen25ac
41061,117,391,70,2,3,583,gen25ac
41062,8,149,11,0,1,169,gen25ac
41063,49,208,49,0,2,308,gen25ac
41064,37,183,31,1,1,253,gen25ac
41065,9,117,23,1,2,152,gen25ac
41066,68,290,51,0,1,410,gen25ac
41067,68,249,79,0,3,399,gen25ac
41068,22,31,12,3,0,68,gen25ac
41069,11,55,4,0,0,70,gen25ac
41070,0,0,0,0,0,0,Tie
41071,0,0,0,0,0,0,Tie
42001,34,5,1,0,1,41,gen25zm
42002,338,84,10,1,3,436,gen25zm
42003,264,32,5,0,0,301,gen25zm
42004,251,40,2,0,1,294,gen25zm
42005,181,37,2,0,3,223,gen25zm
42006,214,29,4,0,2,249,gen25zm
42007,259,61,5,1,1,327,gen25zm
42008,133,29,2,0,1,165,gen25zm
42009,224,60,9,3,0,296,gen25zm
42010,277,107,7,0,0,391,gen25zm
42011,268,43,8,1,1,321,gen25zm
42012,232,60,6,1,0,299,gen25zm
42013,268,66,6,3,4,347,gen25zm
42014,218,50,9,2,2,281,gen25zm
42015,291,82,5,1,2,381,gen25zm
42016,238,58,6,0,1,303,gen25zm
42017,230,83,7,1,0,321,gen25zm
42018,141,48,3,1,0,193,gen25zm
42019,530,105,15,3,4,657,gen25zm
42020,429,95,8,4,2,538,gen25zm
42021,465,92,17,2,4,580,gen25zm
42022,107,20,0,1,0,128,gen25zm
42023,436,176,22,2,5,641,gen25zm
42024,151,19,3,0,0,173,gen25zm
42025,142,44,2,0,1,189,gen25zm
42026,156,46,2,2,2,208,gen25zm
42027,43,18,4,0,1,66,gen25zm
42028,290,68,3,2,1,364,gen25zm
42029,204,55,3,0,1,263,gen25zm
42030,212,45,4,0,2,263,gen25zm
42031,181,54,2,3,2,242,gen25zm
42032,192,67,5,0,1,265,gen25zm
42033,175,64,7,0,1,247,gen25zm
42034,92,29,4,0,0,125,gen25zm
42035,212,73,4,2,1,292,gen25zm
42036,303,89,7,1,2,402,gen25zm
42037,318,100,6,2,1,427,gen25zm
42038,144,54,4,0,1,203,gen25zm
42039,97,38,4,1,1,141,gen25zm
42040,99,28,2,2,0,131,gen25zm
42041,464,239,25,3,12,743,gen25zm
42042,392,87,10,1,3,493,gen25zm
42043,302,99,6,6,1,414,gen25zm
42044,76,25,2,0,0,103,gen25zm
42045,247,59,11,1,2,320,gen25zm
42046,93,23,4,0,2,122,gen25zm
42047,128,54,1,0,1,184,gen25zm
42048,123,24,6,0,1,154,gen25zm
42049,288,184,16,1,1,490,gen25zm
42050,401,129,6,5,5,546,gen25zm
42051,143,50,8,0,2,203,gen25zm
42052,56,439,10,2,1,508,gen25ac
42053,168,315,14,1,2,500,gen25ac
42054,10,878,7,5,1,901,gen25ac
42055,184,345,19,1,1,550,gen25ac
42056,115,321,11,3,5,455,gen25ac
42057,21,874,17,2,3,917,gen25ac
42058,86,736,23,4,1,850,gen25ac
42059,0,0,0,0,0,0,Tie
43001,269,19,1,0,2,291,gen25zm
43002,240,35,1,1,0,277,gen25zm
43003,258,21,1,1,0,281,gen25zm
43004,136,24,1,1,0,162,gen25zm
43005,152,17,0,0,1,170,gen25zm
43006,160,38,3,0,0,201,gen25zm
43007,325,155,5,4,3,492,gen25zm
43008,210,35,3,0,2,250,gen25zm
43009,220,70,0,3,0,293,gen25zm
43010,423,39,5,0,2,469,gen25zm
43011,263,32,1,1,2,299,gen25zm
43012,158,81,1,2,1,243,gen25zm
43013,107,87,4,0,0,198,gen25zm
43014,322,149,1,0,1,473,gen25zm
43015,287,198,15,0,4,504,gen25zm
43016,136,33,1,0,1,171,gen25zm
43017,116,38,0,0,1,155,gen25zm
43018,434,72,5,0,1,512,gen25zm
43019,306,151,8,1,2,468,gen25zm
43020,107,300,12,2,2,423,gen25ac
43021,44,295,5,1,1,346,gen25ac
43022,81,327,11,3,0,422,gen25ac
43023,90,64,4,1,1,160,gen25zm
43024,85,120,10,1,0,216,gen25ac
43025,54,120,4,0,1,179,gen25ac
43026,9,180,6,1,0,196,gen25ac
43027,75,271,8,0,1,355,gen25ac
43028,43,315,5,2,0,365,gen25ac
43029,158,95,7,0,1,261,gen25zm
43030,349,231,10,3,1,594,gen25zm
43031,301,51,0,1,0,353,gen25zm
43032,243,49,2,1,2,297,gen25zm
43033,461,72,13,2,3,551,gen25zm
43034,282,158,5,0,0,445,gen25zm
43035,439,238,11,2,2,692,gen25zm
43036,288,45,3,0,2,338,gen25zm
43037,401,44,1,0,1,447,gen25zm
43038,262,53,2,0,1,318,gen25zm
43039,167,54,5,0,6,232,gen25zm
43040,490,112,6,1,5,614,gen25zm
43041,513,160,8,2,1,684,gen25zm
43042,249,29,1,0,0,279,gen25zm
43043,105,141,4,2,0,252,gen25ac
43044,54,89,4,1,0,148,gen25ac
43045,141,199,6,1,2,349,gen25ac
43046,113,184,4,3,0,304,gen25ac
43047,157,125,5,1,1,289,gen25zm
43048,27,24,1,0,1,53,gen25zm
43049,127,90,5,0,0,222,gen25zm
43050,159,100,16,1,2,278,gen25zm
43051,47,48,3,0,0,98,gen25ac
43052,209,115,8,3,2,337,gen25zm
43053,253,39,6,0,0,298,gen25zm
43054,241,43,1,0,1,286,gen25zm
43055,171,26,3,0,1,201,gen25zm
43056,303,32,3,2,0,340,gen25zm
43057,251,41,5,0,1,298,gen25zm
43058,293,40,1,0,0,334,gen25zm
43059,529,77,8,0,2,616,gen25zm
43060,294,49,5,0,2,350,gen25zm
43061,423,65,7,6,3,504,gen25zm
43062,108,19,3,0,0,130,gen25zm
43063,160,37,3,0,0,200,gen25zm
43064,274,70,7,0,0,351,gen25zm
43065,123,20,1,1,0,145,gen25zm
43066,186,43,6,0,1,236,gen25zm
43067,192,41,4,1,2,240,gen25zm
43068,67,27,4,0,0,98,gen25zm
44001,622,112,7,2,3,746,gen25zm
